" -F4223,S4224+F595,S596"," -F4223,S4224+F597,S598"," -F4223,S4224+F607,S608"," -F4223,S4224+F610,S611"," -F605,S604+F617,S618"," -F605,S604+F613,S612"," -F602,S603+F614,S615"," -F626,S625+F623,S624"," -F4226,S4227+F599,S600"
[177.38],[15.13],[262.65],[271.17],[323.22],[116.66],[1.29],[280.77],[11.17]
8.64,15.30,116.12,127.20,396.53,145.17,1.67,344.33,9.90
176.29,14.85,277.04,287.75,367.10,135.35,1.59,320.87,9.64
4.71,14.44,103.06,113.12,357.98,132.05,1.49,313.70,9.14
5595.90,13.36,5692.30,5696.20,355.64,130.80,1.51,311.39,9.26
4.15,14.36,99.50,109.37,350.20,127.45,1.52,307.07,9.52
4531.80,13.22,4626.10,4633.60,348.48,128.33,1.51,305.07,8.94
30.77,13.65,127.33,137.69,359.08,132.47,1.49,312.30,8.71
5.97,14.53,107.19,117.99,367.24,136.36,1.47,318.90,9.31
4.17,14.38,97.39,106.84,342.11,123.96,1.61,302.52,9.85
3.99,13.97,96.96,106.92,342.37,125.49,1.42,299.51,9.40
2.91,14.17,95.18,105.35,338.76,124.13,1.46,295.30,9.37
4.98,13.95,94.69,104.31,326.92,118.87,1.47,285.86,8.99
2.67,14.11,92.85,102.40,328.69,119.72,1.37,289.35,9.30
4.12,14.06,98.40,108.49,339.22,126.29,1.39,295.42,9.46
2.51,14.07,98.61,108.43,346.99,127.33,1.43,302.75,9.30
3.65,15.04,102.10,111.89,360.69,130.05,1.60,317.74,10.21
3.99,14.31,96.60,106.15,338.02,122.50,1.52,294.73,11.40
4.76,13.43,94.22,103.08,324.36,120.10,1.27,278.99,10.58
3.40,13.28,90.05,99.03,311.54,116.64,1.23,267.88,10.51
1.14,12.63,86.90,95.59,302.02,110.83,1.30,262.63,10.24
0.69,12.73,86.24,94.86,300.39,110.39,1.34,258.97,10.33
2.86,13.31,88.40,97.30,309.56,114.67,1.28,265.60,10.46
3.00,13.35,88.50,97.55,312.37,115.03,1.28,269.56,10.32
2.63,13.29,87.12,96.99,312.58,114.01,1.30,271.69,10.67
3.84,18.56,96.24,105.67,333.63,124.78,1.33,285.81,10.56
2.66,13.11,92.30,101.60,329.19,122.00,1.33,282.63,10.21
2.63,89.14,87.71,98.78,318.73,117.04,1.45,275.76,11.80
2.98,308.94,88.72,99.66,320.90,118.03,1.37,276.81,11.02
4.77,341.63,91.95,101.28,323.80,119.30,1.39,278.91,32.17
2.75,886.38,90.88,102.17,328.21,121.61,1.43,281.74,11.29
3.01,13.77,96.33,106.05,340.02,126.44,1.42,291.82,10.73
3.18,93.89,103.24,115.36,369.62,136.53,1.44,315.88,10.07
2.90,14.44,102.07,112.33,360.65,133.52,1.42,306.57,10.90
2.56,13.01,92.00,101.04,334.76,121.73,1.32,280.01,10.00
2.90,12.85,89.84,99.00,313.38,116.59,1.25,267.74,9.89
2.63,95.26,84.16,95.22,312.29,114.96,1.17,267.80,7.97
2.85,12.58,87.44,95.90,308.12,113.33,1.21,265.06,9.47
2.29,12.45,85.79,94.52,305.61,112.34,1.26,263.33,9.90
2.25,12.58,88.45,97.31,316.32,117.34,1.27,270.50,9.56
2.76,12.97,92.37,101.68,320.76,120.00,1.21,273.24,9.99
2.58,12.94,84.85,93.10,297.87,108.90,1.32,257.48,9.96
2.29,13.11,84.71,93.38,299.68,110.65,1.15,256.71,10.25
2.91,12.67,84.01,93.22,297.87,110.67,1.17,254.83,9.82
2.52,12.81,83.26,91.38,289.37,105.80,1.17,248.79,10.10
0.25,12.82,83.72,92.21,291.44,107.49,1.23,252.13,10.08
2.39,12.56,86.82,96.00,302.78,113.56,1.28,258.53,9.93
2.39,13.38,90.49,98.99,315.73,117.30,1.19,271.13,10.16
2.88,14.12,94.47,103.47,332.48,120.96,1.38,288.36,11.27
1.63,14.00,93.94,103.08,332.26,120.62,1.36,287.73,11.02
2.52,12.83,90.57,99.18,314.57,117.21,1.25,267.60,9.67
2.73,12.64,87.38,96.07,300.81,112.68,1.17,255.68,9.61
2.43,12.89,83.44,92.03,291.51,107.47,1.14,251.23,9.73
2.47,12.55,82.59,90.25,288.08,105.75,1.29,246.88,8.98
2.71,12.77,84.68,93.16,296.75,110.26,1.21,252.15,9.43
2.60,12.69,84.81,93.17,297.64,110.07,1.17,253.94,9.63
2.60,12.69,83.99,92.38,295.17,108.19,1.23,253.47,9.69
2.60,12.96,90.83,100.19,314.49,117.65,1.19,267.96,9.85
3.03,12.75,87.98,97.10,311.43,115.22,1.28,263.89,9.37
2.78,12.63,85.47,94.24,303.13,112.11,1.25,259.34,9.39
3.74,12.07,86.97,95.36,303.72,111.88,1.12,260.94,8.81
4.85,12.43,88.74,97.53,309.66,114.48,1.19,265.17,10.00
3.03,12.86,89.42,98.11,310.45,115.16,1.30,264.71,9.59
2.58,2000.00,90.60,101.68,325.33,121.22,1.32,276.98,8.38
5.05,14.28,103.88,113.98,356.53,132.23,1.37,302.51,10.34
4.94,14.65,102.28,114.42,355.54,131.86,1.38,302.21,11.40
7.28,13.19,96.12,105.20,324.72,121.04,1.33,277.34,10.12
7.56,13.15,93.48,102.17,311.37,115.52,1.32,266.49,10.40
5.92,18.65,89.64,98.46,311.13,115.17,1.19,270.37,519.07
7.87,12.67,91.62,100.38,305.01,111.98,1.21,261.88,11.66
4.06,12.72,87.58,96.08,304.98,112.91,1.20,260.93,9.65
4.00,12.36,89.02,97.85,313.69,116.35,1.20,266.86,9.04
3.63,13.09,92.34,98.45,314.33,117.58,1.22,267.02,10.05
5.37,12.93,86.03,94.40,296.01,108.70,1.19,254.84,9.93
504.60,11.51,586.01,592.88,299.55,111.09,1.25,255.40,9.94
4.16,12.34,86.94,95.86,298.39,111.04,1.21,254.58,9.43
18.50,12.61,97.55,105.98,290.77,106.30,1.18,248.62,9.72
4.02,12.81,84.44,92.73,292.75,107.51,1.21,252.50,9.59
3.08,12.83,88.20,96.95,303.54,114.06,1.19,257.18,9.46
2.90,12.89,91.84,100.78,317.00,117.93,1.19,269.90,9.97
2.78,14.10,94.30,103.48,334.61,121.26,1.38,289.79,10.81
0.98,13.76,95.06,104.52,339.95,123.18,1.43,293.61,10.37
0.88,12.78,92.49,101.46,326.80,121.52,1.34,278.61,9.48
0.71,12.37,88.14,96.84,309.36,116.11,1.24,262.81,9.18
0.75,12.54,83.94,92.59,299.91,110.67,1.20,257.38,9.19
0.75,12.08,83.48,91.72,298.55,109.28,1.14,255.53,9.11
1.35,12.43,86.00,95.00,304.53,113.04,1.20,260.44,9.29
0.83,12.57,85.43,94.03,307.59,113.83,1.26,262.86,9.62
0.69,12.55,85.55,93.74,305.07,112.05,1.20,261.71,9.66
0.73,12.75,91.77,100.66,323.16,121.30,1.20,273.94,9.37
0.75,12.29,88.62,97.58,321.16,119.28,1.20,272.51,8.98
0.93,12.50,86.66,94.76,311.97,115.40,1.21,265.80,9.20
0.87,12.39,86.27,94.68,310.02,113.33,1.19,267.27,9.05
0.51,12.20,86.80,94.71,317.89,117.31,1.22,271.80,9.34
0.43,12.52,89.26,98.16,316.94,117.56,1.23,270.22,9.22
0.61,12.91,92.43,101.65,330.10,123.10,1.27,281.44,9.31
0.81,14.11,101.59,111.60,360.21,133.47,1.42,307.02,10.35
296.74,15.72,397.32,407.36,370.67,136.11,1.38,314.66,11.30
4.07,14.14,96.88,106.17,344.10,127.21,1.22,291.97,10.70
2.73,14.15,93.72,102.66,330.81,122.16,1.23,283.38,10.50
2.91,13.68,92.82,101.04,332.55,122.10,1.17,283.66,10.20
2.76,13.58,90.38,99.36,323.99,118.76,1.29,276.94,10.20
2.75,13.93,90.95,99.79,324.81,119.88,1.26,276.80,10.54
2.88,13.70,93.14,102.32,333.37,123.61,1.23,282.72,10.80
2.87,14.00,97.48,106.74,340.77,127.92,1.25,287.45,10.68
2.56,14.02,90.34,98.93,319.28,117.55,1.21,272.68,10.60
2.38,14.13,90.12,98.81,322.35,119.80,1.24,274.40,10.79
2.58,13.92,90.91,99.61,320.42,119.02,1.23,272.04,10.54
2.58,13.83,88.46,97.02,312.93,114.75,1.25,265.90,10.40
2.63,13.73,89.47,97.95,313.99,116.16,1.21,269.29,10.40
2.60,13.76,93.44,102.37,324.05,122.12,1.30,275.20,10.21
2.63,14.34,96.85,106.24,341.56,127.32,1.20,290.97,11.22
3.12,15.42,100.00,109.46,352.38,128.80,1.39,303.29,10.02
2.78,16.36,107.97,117.66,384.22,140.84,1.44,326.68,12.64
3.41,15.69,107.41,117.32,376.50,141.33,1.37,316.55,11.51
4.21,14.81,104.00,113.45,358.95,135.70,1.29,302.07,11.23
4.56,15.52,100.62,110.16,347.50,128.35,1.27,296.61,11.69
3.13,15.27,98.36,107.44,346.14,126.89,1.40,294.70,11.25
3.37,15.64,100.92,110.41,355.34,132.11,1.33,300.61,11.19
5.13,15.40,102.90,112.50,357.22,133.23,1.36,301.00,11.41
4.26,15.41,102.19,111.51,354.85,130.84,1.34,302.77,11.70
3.88,15.19,108.42,118.38,378.32,141.80,1.41,318.94,11.82
4.06,14.80,103.73,113.71,368.37,137.52,1.34,311.44,11.64
3.49,15.31,100.65,109.85,356.41,132.22,1.33,302.16,11.32
4.15,14.35,100.19,109.40,355.23,130.12,1.34,303.21,10.64
4.97,15.43,101.60,110.56,362.60,133.25,1.32,309.42,11.42
3.87,15.17,103.40,113.79,364.70,135.42,1.38,309.43,11.65
8.56,15.52,110.27,119.99,373.76,138.43,1.43,316.72,11.61
4.44,16.42,112.00,122.67,397.43,146.55,1.47,335.69,12.12
